,A1,A10,A2,A3,A4,A5,A6,A7,A8,A9,C1,C10,C2,C3,C4,C5,C6,C7,C8,C9,E1,E10,E2,E3,E4,E5,E6,E7,E8,E9,N1,N10,N2,N3,N4,N5,N6,N7,N8,N9,O1,O10,O2,O3,O4,O5,O6,O7,O8,O9,age,country,engnat,gender,hand,race,source
17181,3,4,4,5,3,4,2,4,3,3,5,5,4,5,1,4,1,5,1,3,4,2,2,5,2,5,2,5,2,5,1,1,4,1,5,1,1,2,1,1,5,5,1,5,4,5,1,5,4,5,23,NO,2,1,1,3,2
17182,1,5,4,4,5,1,5,1,4,4,4,5,4,5,4,2,2,4,3,2,2,2,3,4,2,4,1,2,4,2,2,2,4,5,3,2,2,1,4,4,4,5,1,3,2,5,4,5,2,4,16,US,1,1,1,3,1
17183,2,3,2,3,3,5,4,4,3,1,5,5,1,1,1,4,1,5,3,5,4,4,3,3,3,1,3,1,3,4,5,5,3,4,5,5,5,4,4,5,1,5,5,5,5,5,3,3,1,5,34,US,1,2,1,3,1
17184,2,5,4,3,4,2,3,3,3,4,1,5,5,1,5,1,5,5,4,3,3,3,1,3,2,3,3,3,1,5,4,3,3,4,2,5,3,4,3,5,1,3,2,4,2,4,2,2,1,5,32,US,0,1,1,3,1
17185,1,5,5,1,5,1,5,1,5,5,5,5,1,2,1,2,2,4,1,4,2,1,1,4,3,5,1,5,3,3,2,5,2,3,1,1,2,1,1,1,5,5,1,5,1,5,1,5,4,5,34,US,1,2,1,3,1
17186,1,4,3,2,4,3,3,2,5,4,4,3,1,4,1,4,2,4,2,3,2,2,2,5,3,4,2,3,3,3,1,1,4,2,4,2,2,2,1,1,4,3,2,2,3,4,4,4,2,3,25,US,1,1,1,0,1
17187,1,3,4,1,5,1,5,2,5,5,5,3,5,4,5,1,5,5,3,5,1,5,2,4,5,1,4,1,5,2,5,5,1,5,1,5,5,5,5,5,4,3,3,5,1,3,1,5,4,3,16,US,1,2,2,3,1
17188,1,2,5,1,5,1,5,1,3,5,1,3,5,2,3,3,4,4,3,1,1,5,3,1,5,3,3,1,2,5,5,3,3,5,3,5,5,5,5,4,3,3,5,3,3,3,1,3,1,5,22,PK,2,1,1,4,1
17189,4,2,2,4,3,3,3,4,3,3,3,3,4,4,4,2,4,3,3,2,2,4,4,2,4,2,4,2,4,2,4,3,4,3,3,3,3,4,4,4,3,3,3,4,3,3,3,3,3,3,16,BR,2,2,1,3,1
17190,2,2,4,2,4,1,3,2,3,4,2,3,5,3,3,1,4,3,4,2,2,4,4,3,3,4,2,3,2,4,2,2,4,3,4,2,2,1,1,2,5,5,1,5,1,4,1,4,5,5,19,US,1,1,1,3,1
17191,2,3,3,2,3,3,3,3,3,4,3,4,2,4,2,4,1,4,2,4,3,2,3,3,2,3,2,4,3,4,4,3,2,4,3,4,3,4,4,4,4,4,3,3,3,3,3,3,3,4,25,GB,2,1,1,1,1
17192,1,5,4,1,5,1,5,4,5,5,5,5,5,1,3,2,1,4,3,4,4,1,2,4,1,4,1,2,1,5,5,5,1,5,5,4,5,5,5,5,2,5,4,5,5,5,1,5,4,5,24,HR,2,2,1,3,1
17193,1,4,5,1,5,1,5,1,5,4,4,5,4,5,1,4,4,4,3,5,2,2,1,5,1,5,1,5,3,3,2,1,5,4,5,1,1,2,1,3,3,5,1,4,1,5,1,5,2,3,37,US,1,1,2,3,1
17194,2,4,4,2,4,2,5,1,4,4,5,5,1,5,1,4,2,4,1,5,4,2,2,5,1,4,2,5,2,5,4,2,4,4,4,2,2,4,4,2,5,5,1,5,2,4,1,5,5,4,50,US,1,2,1,3,5
17195,1,5,4,2,5,1,5,2,3,5,3,3,3,4,3,3,3,3,3,3,5,3,2,4,3,5,2,4,3,3,3,3,5,4,3,2,3,2,2,2,4,4,3,4,3,3,2,3,2,4,23,KW,1,2,1,5,1
17196,5,5,5,1,1,1,5,1,5,3,4,3,1,5,1,4,1,2,1,1,2,3,1,4,2,5,1,4,1,1,1,1,3,1,1,1,1,1,1,1,2,4,4,5,2,4,1,5,1,4,21,US,2,2,2,13,2
17197,2,3,4,1,4,2,3,2,4,4,3,3,4,5,2,2,2,4,3,2,2,3,3,3,3,3,2,3,3,2,4,1,3,4,4,3,2,2,2,3,3,3,4,4,3,3,2,3,3,5,22,NO,2,2,1,3,2
17198,1,5,5,1,4,2,4,1,4,5,5,5,1,5,2,3,2,5,1,5,2,4,3,5,3,3,4,2,5,3,3,3,2,4,2,3,4,2,2,3,4,4,1,4,1,5,2,5,4,5,33,US,1,1,2,3,2
17199,1,5,5,1,1,1,5,4,5,5,3,3,3,4,3,3,3,4,2,3,3,5,3,5,4,3,2,1,1,2,4,2,3,4,3,2,4,4,2,3,4,4,2,3,2,4,1,5,2,4,33,TT,1,2,1,1,2
17200,2,1,1,3,2,2,4,5,5,1,1,1,3,3,5,1,5,1,5,1,1,5,2,1,5,1,4,3,5,1,5,5,1,5,5,4,5,4,5,5,3,5,2,4,1,3,1,4,5,5,23,PL,2,2,1,3,1
17201,2,4,5,1,5,1,4,1,2,4,1,5,5,3,4,1,5,5,2,1,4,5,3,1,3,1,5,2,5,5,5,3,1,5,2,2,3,2,1,1,5,5,1,3,1,5,1,5,4,5,19,US,1,1,1,3,5
17202,2,4,4,2,4,2,4,2,4,4,4,3,4,3,3,3,4,3,3,3,4,3,3,4,3,4,2,3,3,4,2,2,5,2,4,2,2,2,2,2,3,4,2,4,3,4,2,4,3,4,18,US,1,2,1,3,5
17203,1,5,4,4,5,2,4,2,4,5,4,5,4,5,4,2,2,5,4,5,4,5,2,4,2,5,2,5,2,4,5,4,2,5,2,2,5,5,4,5,4,4,4,4,3,4,2,4,4,4,33,MX,1,2,1,3,1
17204,2,1,4,3,4,1,3,2,4,4,4,3,3,4,4,2,3,5,3,4,1,5,5,3,4,1,5,1,4,2,3,3,3,4,3,4,3,3,3,4,2,1,3,1,4,1,5,3,2,4,16,GB,2,1,1,3,1
17205,1,4,5,1,5,1,4,2,5,4,3,4,4,4,2,2,3,4,1,4,4,2,4,4,3,4,1,2,4,3,2,1,4,4,4,1,2,1,2,3,5,4,1,4,1,4,1,5,3,5,34,BE,2,2,1,3,5
17206,1,3,5,1,5,1,5,1,3,4,4,5,2,4,2,4,1,5,2,5,1,5,5,5,5,1,3,1,5,3,3,4,3,5,2,1,1,2,1,1,3,5,1,4,1,4,1,4,3,5,26,US,1,1,1,3,2
17207,3,2,2,4,3,2,2,3,2,4,4,2,4,4,4,1,4,4,4,2,1,4,3,1,4,2,2,2,2,3,4,4,2,5,1,3,5,4,4,4,5,4,3,5,2,4,1,4,5,4,18,US,1,2,1,3,1
17208,4,3,4,3,3,4,4,2,3,3,2,3,1,5,3,2,1,4,2,3,4,2,2,4,4,4,2,5,2,4,5,5,1,5,1,4,5,5,5,5,5,2,3,5,3,3,2,3,5,5,17,GB,1,2,1,5,1
17209,3,4,5,1,4,2,5,2,5,5,3,2,3,5,1,5,1,1,1,3,3,2,2,4,3,3,5,1,1,5,1,2,2,4,3,2,3,1,3,1,4,5,1,5,1,5,1,5,4,3,20,GB,2,2,1,13,1
17210,4,2,4,4,3,4,2,2,3,2,3,5,5,5,2,4,4,4,2,4,3,4,4,2,5,2,2,1,3,4,4,4,4,4,2,2,2,4,4,3,4,5,2,5,1,5,1,4,3,5,21,US,1,1,1,3,5
17211,2,4,3,1,5,4,4,4,4,4,4,5,1,5,1,5,1,5,1,5,3,3,4,3,2,4,3,2,3,5,1,1,5,1,5,2,1,1,1,1,5,5,3,5,2,5,5,4,5,4,44,JP,1,1,1,3,2
17212,2,4,4,2,4,2,4,2,4,4,2,2,4,4,4,2,5,3,3,2,1,4,5,4,5,2,4,1,5,1,5,5,2,5,1,4,5,4,5,5,2,1,4,1,4,1,5,2,2,3,17,GB,1,2,1,3,1
17213,2,5,2,5,3,4,1,3,5,4,2,4,3,5,3,2,3,3,1,2,3,5,3,3,2,5,4,1,4,1,1,5,1,5,2,3,3,3,2,5,5,5,1,5,1,4,1,5,4,5,16,US,1,1,1,1,1
17214,1,5,5,1,5,1,5,1,5,4,5,5,2,4,1,4,1,4,1,4,2,4,3,5,3,5,1,4,4,1,2,1,4,3,5,1,1,1,1,1,4,3,1,4,1,4,1,5,4,4,18,US,1,2,1,3,2
17215,1,3,5,2,5,2,4,2,4,4,2,3,3,5,3,2,3,3,3,2,3,3,2,3,3,3,2,3,3,3,5,4,1,5,3,4,4,4,4,3,3,3,2,4,2,3,2,3,2,5,19,US,1,2,2,3,5
17216,4,3,3,2,4,2,4,2,3,4,2,4,2,4,2,3,2,4,2,2,3,4,2,2,3,3,3,2,4,2,4,3,3,4,2,2,2,2,2,2,3,3,2,3,3,4,4,4,2,3,52,US,1,2,1,3,1
17217,1,4,4,1,5,1,4,2,5,5,2,4,4,5,2,2,4,3,1,3,2,1,1,4,2,5,1,2,3,4,3,2,4,4,4,3,3,2,1,2,5,5,2,3,2,5,2,4,5,4,18,GB,1,1,1,13,2
17218,4,3,5,4,4,2,4,3,2,1,2,2,1,3,2,1,2,4,3,2,1,5,5,2,5,2,2,1,4,4,4,5,4,4,1,1,2,2,4,2,4,5,3,5,2,5,1,4,4,5,17,US,1,1,1,3,1
17219,1,2,3,1,5,2,5,3,5,5,4,5,4,5,1,1,4,4,1,3,1,4,5,2,3,2,1,1,5,1,5,5,3,4,1,4,5,4,5,5,4,5,1,4,1,5,1,5,3,5,60,US,1,2,1,3,1
17220,1,4,4,1,4,2,4,1,4,4,4,4,1,5,2,4,2,5,3,5,1,5,4,4,3,3,3,2,3,4,4,3,4,5,3,5,2,3,2,5,5,5,3,5,1,4,1,4,4,5,17,US,1,1,1,1,5
17221,1,4,4,1,4,1,3,2,5,4,4,4,2,5,2,4,2,4,2,4,4,2,2,4,3,4,2,3,4,3,4,2,3,5,4,4,1,2,2,3,4,4,1,4,1,3,2,4,5,5,18,US,1,2,1,13,2
17222,2,3,4,2,4,2,4,2,4,4,3,3,5,4,3,2,4,2,3,3,2,4,2,3,3,3,2,4,3,3,4,4,2,4,2,3,3,3,3,4,4,3,2,4,2,3,2,3,3,5,18,US,2,2,1,13,2
17223,1,5,5,1,5,1,5,1,5,5,5,5,2,5,1,5,1,3,1,5,4,3,3,5,2,5,1,5,3,4,2,2,5,2,4,1,1,1,1,1,4,5,1,5,1,5,1,5,4,5,23,US,2,2,2,11,2
17224,1,4,3,2,5,2,5,3,5,5,4,4,2,5,1,2,1,5,1,5,3,4,3,3,3,4,2,3,4,5,2,3,2,4,3,1,2,2,1,1,3,2,2,3,2,3,3,5,2,5,21,US,1,2,1,11,5
17225,2,4,4,2,4,2,2,2,4,4,3,5,3,5,2,1,2,4,3,3,2,5,5,3,4,3,3,1,5,2,5,3,5,4,3,2,2,3,2,3,4,4,2,5,2,4,1,4,4,5,18,US,1,2,1,0,5
17226,2,3,5,2,5,2,3,2,3,5,5,4,1,4,1,5,1,5,1,5,3,5,2,3,3,3,2,2,5,3,5,3,2,5,4,4,3,4,4,4,4,3,2,4,2,4,1,4,3,4,23,US,1,2,1,3,5
17227,2,4,4,3,4,3,3,3,4,3,5,5,2,5,1,4,2,5,3,5,2,4,3,4,3,2,2,2,4,3,3,2,3,4,4,2,2,2,2,3,4,4,1,2,2,5,3,5,4,4,19,US,1,1,1,3,5
17228,3,4,4,1,5,1,4,1,5,4,4,3,2,5,1,3,1,5,2,5,1,5,3,3,3,3,3,3,3,2,5,3,4,5,2,2,2,3,3,4,3,4,1,4,4,5,1,4,3,4,23,US,1,2,1,13,2
17229,1,5,5,5,5,1,4,3,5,5,3,3,4,3,5,4,2,3,2,2,1,1,5,1,5,3,3,1,5,1,2,5,3,4,4,3,5,4,5,5,4,5,3,5,2,5,2,2,5,5,26,GB,2,2,1,3,1
17230,2,4,4,1,4,2,4,2,4,4,4,4,4,4,2,3,4,3,2,3,4,2,2,4,2,4,2,4,3,4,4,3,2,4,3,3,3,4,3,3,3,4,2,4,2,3,2,4,3,4,19,GR,2,2,3,3,2
17231,2,3,4,2,4,2,3,3,5,4,4,4,3,5,3,4,3,5,1,5,1,4,2,3,2,5,2,1,4,2,4,3,2,5,3,4,3,4,3,3,4,4,1,3,2,4,2,4,3,4,19,US,1,1,1,3,2
17232,1,4,5,3,5,1,5,1,5,5,4,4,2,4,1,3,3,5,3,5,4,3,1,5,3,5,2,4,2,5,3,2,4,4,3,3,4,4,4,3,4,4,3,4,3,4,1,4,3,5,25,US,1,1,1,3,2
17233,1,5,4,1,4,1,5,2,5,4,3,3,2,4,2,3,1,5,2,3,2,4,2,4,3,4,2,3,3,3,2,2,3,4,1,2,2,3,1,2,3,4,1,4,1,3,1,3,2,4,27,PT,2,2,1,3,1
17234,1,5,5,1,5,1,5,1,4,5,3,5,3,4,1,3,5,4,1,5,2,5,2,3,1,2,2,2,2,4,2,1,3,3,5,2,2,4,2,1,3,5,2,5,3,5,1,4,4,3,19,US,2,2,1,11,5
17235,4,3,5,1,4,1,4,1,4,3,2,5,2,5,3,2,5,5,4,2,1,3,4,3,4,2,4,1,2,5,4,2,3,5,1,5,5,4,2,3,5,5,1,3,1,5,3,5,5,5,77,AU,1,1,1,3,2
17236,4,1,2,4,3,4,1,4,2,1,4,4,2,4,2,2,2,4,1,3,1,5,5,2,5,2,4,1,4,3,2,4,5,3,3,1,1,2,1,3,5,3,1,4,1,5,3,3,4,5,18,US,1,2,1,3,1
17237,2,2,4,3,4,4,5,2,2,3,2,3,3,2,4,2,3,4,3,1,3,3,2,2,3,3,3,3,5,1,5,5,1,5,1,5,5,5,5,5,2,3,3,5,3,2,3,3,1,5,23,US,1,1,1,3,2
17238,1,4,5,2,5,1,5,1,5,5,3,2,2,5,1,4,5,4,1,2,4,3,3,4,3,4,2,5,3,3,3,4,4,3,1,4,3,2,2,2,4,4,1,4,1,4,2,4,3,5,28,US,1,2,1,3,1
17239,2,3,4,2,5,3,4,1,5,5,3,4,2,3,2,2,2,3,3,4,2,5,3,3,3,2,1,3,1,5,5,4,2,5,2,2,4,4,4,5,5,4,3,3,2,4,2,3,3,5,19,US,1,2,2,3,1
17240,1,5,4,1,4,2,5,1,4,4,5,4,4,4,1,3,2,4,2,4,2,3,3,4,3,4,2,3,4,4,2,2,4,2,4,2,1,2,2,2,4,4,3,4,3,4,2,4,4,4,60,US,1,1,1,3,1
17241,5,5,5,1,5,1,5,1,5,5,4,4,1,4,3,2,2,5,1,5,4,2,1,5,1,5,1,5,2,3,4,1,3,4,5,1,2,2,2,2,3,5,1,5,1,5,1,3,3,5,18,US,1,2,1,3,5
17242,1,4,2,1,5,2,5,2,4,5,4,4,2,5,3,3,4,5,1,3,2,4,3,3,3,4,2,4,3,4,1,2,5,2,4,2,2,2,2,2,4,4,1,5,1,4,1,4,4,5,25,CA,1,1,1,8,1
17243,1,4,4,1,5,2,5,3,4,5,5,4,4,4,3,2,3,4,1,2,2,5,4,2,4,2,3,2,4,1,3,3,4,3,2,2,3,3,3,3,4,3,1,2,1,5,4,5,4,4,18,US,1,2,1,3,2
17244,2,5,4,1,4,2,4,2,5,3,4,4,2,5,2,3,2,4,1,4,2,2,1,4,2,5,1,3,3,5,5,1,4,4,4,3,4,2,2,4,3,5,3,5,3,5,1,4,2,5,19,US,1,2,1,3,5
17245,1,2,4,1,5,4,5,4,4,4,4,3,4,4,4,4,4,4,1,4,1,5,2,2,4,1,4,1,5,1,4,5,4,5,1,4,4,2,2,2,2,2,3,4,3,3,4,4,2,4,16,US,1,2,1,11,2
17246,1,4,5,1,5,2,5,1,4,5,4,3,4,5,4,1,3,4,5,3,4,3,3,4,3,4,1,3,2,4,5,3,1,5,2,4,3,3,3,3,2,3,4,4,3,3,3,2,1,4,19,US,1,1,1,11,5
17247,3,4,3,1,3,2,3,2,3,2,2,3,4,4,3,3,3,4,2,3,2,3,3,3,3,3,3,3,3,3,4,2,3,2,3,3,2,2,2,3,5,5,1,4,2,4,2,5,4,3,20,US,1,2,1,3,2
17248,3,2,3,4,1,2,4,3,2,1,4,4,4,5,3,2,4,5,3,4,1,2,4,3,5,3,3,1,3,5,5,5,2,5,5,4,5,5,5,5,3,5,4,5,3,4,5,5,4,4,16,US,1,2,0,13,1
17249,1,5,4,1,4,2,5,2,5,4,4,4,1,4,1,4,2,3,1,4,4,3,3,3,2,3,2,3,3,3,3,3,3,3,4,2,2,2,2,2,2,4,3,5,2,3,2,4,3,3,33,US,1,1,1,1,1
17250,4,3,3,4,3,4,2,4,2,3,2,4,3,4,4,4,4,3,4,2,4,5,2,2,5,2,3,4,5,2,5,4,4,5,2,4,2,1,3,5,4,4,2,5,3,4,3,5,5,5,19,US,1,1,2,6,1
17251,3,4,4,3,4,2,3,2,3,4,3,4,2,4,3,3,2,4,2,4,2,4,4,4,4,4,3,4,3,2,3,3,4,3,3,2,2,2,2,2,4,4,3,2,2,4,3,3,4,4,25,US,1,2,2,3,2
17252,1,5,5,1,5,1,5,1,5,1,5,5,1,5,1,5,1,4,1,4,5,2,1,5,1,5,1,5,1,5,1,5,5,2,5,1,5,2,4,1,5,4,1,5,1,5,1,4,2,5,25,CN,2,1,1,11,2
17253,2,4,5,1,4,2,5,1,4,4,3,4,2,4,3,3,3,2,3,2,3,4,2,3,3,4,2,3,3,2,4,3,3,4,3,4,4,4,4,4,3,4,3,4,3,4,2,3,2,4,21,PH,2,2,1,11,1
17254,1,4,5,1,5,1,5,1,4,5,3,3,3,4,3,3,4,3,3,3,3,4,4,5,3,4,2,4,4,1,5,3,2,5,3,3,4,3,2,2,3,3,4,3,1,3,3,3,2,5,18,US,2,2,1,13,2
17255,1,4,5,1,5,1,5,1,4,4,4,3,4,4,1,2,4,4,2,4,2,4,4,5,2,3,4,2,4,2,2,2,5,2,4,2,2,2,2,2,3,4,1,4,1,4,1,5,3,4,16,US,1,2,1,3,2
17256,1,2,5,1,5,1,5,1,4,5,2,4,4,2,2,2,4,4,3,2,2,4,3,4,4,3,2,2,5,2,3,4,2,3,2,1,2,2,2,1,5,4,1,5,1,3,1,5,5,5,38,US,1,2,1,3,1
17257,2,5,5,2,3,2,5,3,5,5,4,5,5,4,1,2,5,2,1,4,5,5,1,5,1,5,1,4,1,5,3,4,4,5,1,4,5,5,4,5,4,4,1,3,1,4,1,5,2,4,45,ZA,2,1,1,13,5
17258,1,4,5,1,5,1,5,2,4,4,3,3,5,3,3,2,4,4,3,2,4,5,2,5,3,5,2,4,5,4,5,5,2,5,1,5,1,4,2,2,3,3,2,4,2,4,2,4,3,3,19,US,1,2,1,3,1
17259,1,3,4,1,4,2,4,2,4,3,4,5,2,5,1,3,2,4,1,4,2,3,1,5,2,5,2,3,4,3,3,3,2,4,4,2,2,3,3,4,4,4,2,4,3,3,3,3,3,4,67,US,1,2,1,3,1
17260,1,1,5,4,5,1,5,2,2,5,5,1,4,4,3,3,5,5,2,5,4,5,5,2,5,1,5,1,4,3,5,5,1,5,1,5,5,4,5,5,5,5,2,5,5,5,1,5,5,5,22,US,1,1,1,3,1
17261,5,2,5,3,5,1,4,1,5,4,5,4,1,4,2,5,2,4,3,4,3,5,2,4,4,4,2,4,2,2,4,5,3,4,1,4,4,2,4,4,4,4,4,4,2,3,2,3,3,4,14,US,1,2,1,5,1
17262,1,4,4,2,5,2,5,3,3,4,3,3,4,3,3,1,1,4,2,2,1,5,5,1,4,1,5,1,4,3,5,4,2,5,1,4,3,4,4,3,4,4,2,5,1,3,1,4,3,5,16,US,1,1,1,3,5
17263,1,4,5,1,4,1,4,2,5,4,4,3,5,3,5,2,4,4,1,2,3,3,3,4,5,5,2,4,5,1,3,1,5,4,3,4,1,3,1,3,3,4,2,4,3,4,2,4,2,4,32,US,1,2,1,6,5
17264,1,4,4,2,5,2,4,2,3,5,4,4,4,4,2,1,2,4,4,3,4,4,2,4,2,4,2,3,2,5,5,5,3,5,1,4,3,4,4,2,4,4,1,4,2,3,2,4,3,4,16,US,1,2,2,1,5
17265,1,4,5,3,4,2,4,2,4,4,4,4,3,4,1,4,2,4,2,4,4,2,2,5,2,4,2,5,3,4,1,1,4,2,4,1,1,1,1,1,4,4,2,4,2,3,4,5,2,3,18,US,1,1,1,3,5
17266,1,4,5,1,5,2,5,2,4,5,2,4,4,4,3,3,4,4,3,3,4,2,1,4,4,4,2,4,2,4,3,3,4,3,2,4,3,4,4,4,2,3,2,5,2,3,1,4,3,4,27,HK,2,2,1,11,5
17267,1,4,4,2,4,2,4,2,4,5,2,5,5,4,5,1,5,2,2,3,3,2,2,4,2,5,2,3,2,4,5,4,1,5,1,1,5,5,4,5,5,5,1,5,1,4,1,5,5,5,23,US,1,2,1,3,2
17268,1,5,1,1,5,1,5,1,4,5,4,3,2,3,1,3,1,5,3,3,2,4,1,4,4,4,2,3,5,1,2,1,2,4,3,3,3,4,1,4,2,4,1,5,1,5,1,5,1,4,63,US,1,2,2,1,2
17269,4,2,3,4,2,1,1,3,2,2,2,2,3,2,5,1,5,1,3,1,3,4,1,2,3,4,2,3,2,5,4,5,2,4,3,5,3,5,5,4,2,5,4,5,3,3,1,4,4,1,15,AU,1,2,1,3,1
17270,4,3,4,1,4,5,5,2,4,4,4,4,2,3,1,3,2,4,3,3,1,5,3,4,5,3,5,1,5,1,5,4,3,5,2,2,5,5,2,5,3,2,3,3,2,2,3,2,2,5,18,US,1,2,1,13,5
17271,1,1,5,1,5,1,5,1,4,5,5,5,4,3,1,5,2,4,2,5,3,5,1,4,2,5,1,3,5,3,4,2,3,5,3,4,1,1,1,1,3,2,2,2,3,3,5,4,2,3,17,US,2,2,1,13,2
17272,2,3,3,3,4,3,4,3,3,2,2,3,2,3,3,2,3,4,3,4,3,4,4,4,3,2,4,2,3,2,4,4,3,4,4,3,4,4,4,3,2,3,3,3,3,2,3,3,2,4,15,US,2,2,1,13,5
17273,4,5,1,1,2,4,3,3,5,5,2,5,5,4,1,5,5,5,1,5,3,3,2,4,4,5,1,1,5,1,1,1,5,2,1,3,1,1,1,2,3,5,1,5,1,5,1,3,3,5,16,US,1,2,1,13,2
17274,1,5,4,2,5,1,5,2,5,5,2,4,2,4,2,2,1,5,1,4,4,4,2,5,4,4,2,2,4,2,4,3,2,5,3,4,5,2,1,4,4,4,4,4,4,4,2,3,3,4,19,US,1,2,1,12,2
17275,1,5,5,5,5,1,5,1,5,5,3,2,5,2,5,3,5,3,3,2,5,1,1,5,1,5,1,5,1,5,4,1,4,4,4,2,5,5,5,5,5,5,3,5,3,3,1,5,4,4,22,US,1,1,1,3,2
17276,1,4,4,2,5,2,5,2,5,5,3,3,5,5,3,1,5,3,3,3,2,5,2,3,4,3,2,2,5,1,5,5,2,5,1,1,5,4,4,5,5,4,3,3,4,4,3,5,4,5,32,US,1,2,1,3,1
17277,1,3,3,2,5,2,5,1,2,4,5,1,4,4,2,1,2,4,2,4,3,5,3,4,4,3,2,1,4,1,4,2,3,5,2,5,4,4,3,5,2,2,4,4,2,3,2,4,1,5,17,US,1,2,1,5,2
17278,1,5,5,1,5,2,4,2,4,4,4,5,3,5,2,3,1,5,1,4,3,2,2,4,3,5,2,4,4,2,4,2,4,5,4,4,3,2,1,2,5,4,2,3,4,4,2,5,2,4,18,US,1,2,1,3,5
17279,2,4,4,1,4,2,5,2,5,4,2,4,2,5,1,1,1,4,3,1,4,5,2,3,4,3,3,3,4,4,1,1,5,2,5,3,1,5,2,1,1,2,5,3,4,1,3,3,1,1,21,US,2,2,2,11,2
17280,1,4,5,1,5,1,5,1,5,5,2,2,4,5,4,2,5,3,1,4,1,2,4,2,4,5,3,5,4,2,4,3,2,5,3,4,1,3,1,1,3,5,4,5,3,4,1,4,4,5,20,US,1,2,2,3,1
17281,2,2,3,4,4,2,3,3,4,3,5,4,1,3,2,3,1,4,1,5,1,5,5,3,5,1,5,1,5,1,4,3,4,4,2,3,2,2,2,3,3,2,1,2,2,3,4,4,2,4,19,US,1,2,1,3,1
17282,2,3,4,2,4,2,5,3,4,4,2,4,4,3,4,2,4,5,3,3,1,5,5,3,5,2,2,2,5,2,5,2,3,4,3,3,3,2,2,3,4,5,2,5,2,5,1,4,3,4,13,US,1,2,2,1,1
17283,2,3,4,4,4,2,4,2,3,4,4,4,3,4,3,1,4,3,3,4,2,4,5,2,5,2,2,2,4,3,5,4,2,5,2,4,4,4,2,4,3,4,4,4,1,3,2,4,4,4,18,US,1,2,1,3,1
17284,5,2,4,2,4,2,5,2,4,3,3,3,3,2,2,3,2,3,3,2,2,5,3,2,3,1,3,3,4,1,4,2,2,5,3,3,4,4,3,4,1,2,3,5,2,2,2,3,1,4,19,US,2,2,1,13,1
17285,1,5,2,1,5,4,4,1,5,5,4,5,1,5,1,4,1,5,1,4,4,5,3,4,3,3,1,2,3,4,4,1,5,4,4,1,1,1,1,2,4,5,1,5,3,5,1,5,1,3,40,IN,2,1,1,4,1
17286,1,4,5,2,5,1,4,1,4,4,4,4,3,5,3,3,2,4,2,4,3,4,3,4,3,3,1,3,2,3,4,3,2,4,2,4,4,5,5,4,4,5,1,5,1,5,1,5,3,5,24,US,1,2,1,3,1
17287,1,5,5,2,4,2,4,1,5,4,4,4,3,5,2,3,1,5,1,4,1,5,3,4,4,4,2,4,4,2,4,1,4,4,5,3,3,2,1,2,4,4,2,3,2,5,3,5,3,3,31,US,1,2,1,3,2
17288,2,4,4,2,4,2,4,2,3,2,1,3,3,5,2,2,2,4,3,1,2,5,3,2,5,3,2,2,4,2,5,3,3,5,3,1,3,4,3,4,5,4,2,5,1,4,1,4,4,4,19,US,1,1,1,3,5
17289,5,2,1,3,1,5,2,5,1,2,4,3,1,5,1,3,1,5,3,3,3,5,4,1,3,1,5,1,4,1,2,1,3,2,5,4,2,3,1,4,4,5,2,5,2,5,1,5,3,5,21,US,1,2,1,13,1
17290,2,4,3,2,4,2,4,2,3,4,3,3,5,4,3,3,3,3,2,3,3,4,3,3,3,2,3,2,4,2,3,2,3,4,4,2,2,2,2,3,5,4,1,4,2,4,1,4,5,3,37,US,1,2,2,3,1
17291,3,5,5,2,5,1,5,1,5,5,4,3,1,5,4,3,3,4,4,5,3,2,1,5,2,5,1,5,2,5,5,3,4,5,4,4,3,5,5,4,3,5,1,5,1,5,1,5,3,5,17,US,1,2,1,13,2
17292,2,4,3,2,3,2,4,3,3,3,3,4,2,4,1,4,2,4,1,4,4,3,2,4,2,4,2,3,2,4,2,1,4,3,4,1,2,1,1,2,4,3,4,3,4,3,4,5,4,2,51,CA,1,1,1,3,1
17293,4,4,3,1,4,1,4,2,2,5,3,4,4,5,1,3,2,5,3,5,2,4,2,3,5,4,2,1,3,4,5,3,4,4,3,4,4,4,5,4,5,5,1,5,3,5,1,5,3,5,40,IN,2,1,1,4,5
17294,1,4,4,1,4,1,5,1,5,5,3,5,4,3,1,5,4,3,1,4,3,1,1,5,1,5,1,5,1,4,1,1,4,2,5,2,3,1,1,3,4,4,1,4,2,4,1,5,4,4,37,CA,2,2,1,13,5
17295,1,5,3,1,5,2,4,1,5,5,5,5,1,5,1,4,1,5,1,5,3,5,4,5,5,2,1,2,3,4,5,1,5,5,3,1,1,1,1,1,4,5,1,5,5,5,1,5,1,5,40,IN,2,1,1,4,1
17296,4,3,3,4,2,4,2,4,2,2,4,5,4,5,2,4,4,5,3,4,3,5,4,3,3,1,2,1,2,3,4,4,4,3,2,3,2,4,4,3,4,5,1,5,1,4,1,5,3,5,21,US,1,1,1,3,5
17297,2,3,4,2,5,3,2,2,4,4,4,4,2,5,2,4,2,5,2,4,2,3,3,3,4,2,2,1,3,2,4,2,2,4,3,3,3,2,2,4,4,3,2,3,2,5,4,5,4,5,38,US,1,1,1,3,1
